"prod_id","loja_id","forma_pgmt_id","cliente_id","quantidade","imposto_5_percent","total","data_venda","hora","cogs","renda_bruta","margem_bruta_percent"
2,2,3,14,6,"29.76","624.90","2023-04-21","14:42:00","595.14","29.76","4.76"
1,1,3,20,3,"8.20","172.21","2023-04-21","18:00:00","164.01","8.20","4.76"
2,2,3,14,6,"29.76","624.90","2023-04-21","14:42:00","595.14","29.76","4.76"
1,1,3,20,3,"8.20","172.21","2023-04-21","18:00:00","164.01","8.20","4.76"
2,2,3,14,6,"29.76","624.90","2023-04-21","14:42:00","595.14","29.76","4.76"
2,2,3,14,6,"29.76","624.90","2023-04-21","14:42:00","595.14","29.76","4.76"
1,1,3,20,3,"8.20","172.21","2023-04-21","18:00:00","164.01","8.20","4.76"
2,2,3,14,6,"29.76","624.90","2023-04-21","14:42:00","595.14","29.76","4.76"
2,2,2,2,5,"5.10","107.00","2023-04-22","18:56:00","101.90","5.10","4.76"
1,1,1,5,9,"33.60","705.63","2023-04-22","10:55:00","672.03","33.60","4.76"
2,2,2,2,5,"5.10","107.00","2023-04-22","18:56:00","101.90","5.10","4.76"
1,1,1,5,9,"33.60","705.63","2023-04-22","10:55:00","672.03","33.60","4.76"
1,1,1,5,9,"33.60","705.63","2023-04-22","10:55:00","672.03","33.60","4.76"
2,2,2,2,5,"5.10","107.00","2023-04-22","18:56:00","101.90","5.10","4.76"
1,1,1,5,9,"33.60","705.63","2023-04-22","10:55:00","672.03","33.60","4.76"
2,2,2,2,5,"5.10","107.00","2023-04-22","18:56:00","101.90","5.10","4.76"
1,1,1,5,9,"33.60","705.63","2023-04-22","10:55:00","672.03","33.60","4.76"
2,2,2,2,5,"5.10","107.00","2023-04-22","18:56:00","101.90","5.10","4.76"
2,2,2,24,4,"9.48","199.00","2023-04-23","10:25:00","189.52","9.48","4.76"
2,2,1,3,8,"7.70","161.70","2023-04-23","18:37:00","154.00","7.70","4.76"
2,2,1,3,8,"7.70","161.70","2023-04-23","18:37:00","154.00","7.70","4.76"
2,2,2,24,4,"9.48","199.00","2023-04-23","10:25:00","189.52","9.48","4.76"
2,2,2,24,4,"9.48","199.00","2023-04-23","10:25:00","189.52","9.48","4.76"
2,2,1,3,8,"7.70","161.70","2023-04-23","18:37:00","154.00","7.70","4.76"
2,2,2,24,4,"9.48","199.00","2023-04-23","10:25:00","189.52","9.48","4.76"
2,2,1,3,8,"7.70","161.70","2023-04-23","18:37:00","154.00","7.70","4.76"
2,2,1,3,8,"7.70","161.70","2023-04-23","18:37:00","154.00","7.70","4.76"
2,2,2,24,4,"9.48","199.00","2023-04-23","10:25:00","189.52","9.48","4.76"
1,1,2,5,10,"39.39","827.09","2023-04-24","10:04:00","787.70","39.39","4.76"
1,1,2,5,10,"39.39","827.09","2023-04-24","10:04:00","787.70","39.39","4.76"
1,1,2,5,10,"39.39","827.09","2023-04-24","10:04:00","787.70","39.39","4.76"
1,1,2,5,10,"39.39","827.09","2023-04-24","10:04:00","787.70","39.39","4.76"
1,1,2,5,10,"39.39","827.09","2023-04-24","10:04:00","787.70","39.39","4.76"
3,3,2,26,5,"22.09","463.89","2023-04-25","19:48:00","441.80","22.09","4.76"
3,3,2,26,5,"22.09","463.89","2023-04-25","19:48:00","441.80","22.09","4.76"
2,2,3,4,1,"0.77","16.20","2023-04-25","15:46:00","15.43","0.77","4.76"
2,2,3,4,1,"0.77","16.20","2023-04-25","15:46:00","15.43","0.77","4.76"
3,3,2,26,5,"22.09","463.89","2023-04-25","19:48:00","441.80","22.09","4.76"
2,2,3,4,1,"0.77","16.20","2023-04-25","15:46:00","15.43","0.77","4.76"
3,3,2,26,5,"22.09","463.89","2023-04-25","19:48:00","441.80","22.09","4.76"
2,2,3,4,1,"0.77","16.20","2023-04-25","15:46:00","15.43","0.77","4.76"
3,3,2,26,5,"22.09","463.89","2023-04-25","19:48:00","441.80","22.09","4.76"
2,2,3,4,1,"0.77","16.20","2023-04-25","15:46:00","15.43","0.77","4.76"
3,3,1,14,3,"14.50","304.54","2023-04-26","19:56:00","290.04","14.50","4.76"
2,2,1,14,10,"22.43","471.03","2023-04-26","19:54:00","448.60","22.43","4.76"
3,3,1,14,3,"14.50","304.54","2023-04-26","19:56:00","290.04","14.50","4.76"
3,3,1,14,3,"14.50","304.54","2023-04-26","19:56:00","290.04","14.50","4.76"
2,2,1,14,10,"22.43","471.03","2023-04-26","19:54:00","448.60","22.43","4.76"
3,3,1,14,3,"14.50","304.54","2023-04-26","19:56:00","290.04","14.50","4.76"
2,2,1,14,10,"22.43","471.03","2023-04-26","19:54:00","448.60","22.43","4.76"
3,3,1,14,3,"14.50","304.54","2023-04-26","19:56:00","290.04","14.50","4.76"
2,2,1,14,10,"22.43","471.03","2023-04-26","19:54:00","448.60","22.43","4.76"
2,2,1,14,10,"22.43","471.03","2023-04-26","19:54:00","448.60","22.43","4.76"
1,1,1,18,8,"23.29","489.05","2023-04-27","20:33:00","465.76","23.29","4.76"
1,1,1,18,8,"23.29","489.05","2023-04-27","20:33:00","465.76","23.29","4.76"
1,1,1,18,8,"23.29","489.05","2023-04-27","20:33:00","465.76","23.29","4.76"
1,1,1,18,8,"23.29","489.05","2023-04-27","20:33:00","465.76","23.29","4.76"
1,1,1,18,8,"23.29","489.05","2023-04-27","20:33:00","465.76","23.29","4.76"
3,3,2,25,9,"35.13","737.76","2023-04-28","12:43:00","702.63","35.13","4.76"
3,3,2,25,9,"35.13","737.76","2023-04-28","12:43:00","702.63","35.13","4.76"
3,3,2,25,9,"35.13","737.76","2023-04-28","12:43:00","702.63","35.13","4.76"
3,3,2,25,9,"35.13","737.76","2023-04-28","12:43:00","702.63","35.13","4.76"
3,3,2,25,9,"35.13","737.76","2023-04-28","12:43:00","702.63","35.13","4.76"
70,1,2,10,1,"0.92","19.25","2023-05-02","18:50:00","18.33","0.92","4.76"
70,1,2,10,1,"0.92","19.25","2023-05-02","18:50:00","18.33","0.92","4.76"
42,2,2,4,2,"5.61","117.83","2023-05-02","10:11:00","112.22","5.61","4.76"
42,2,2,4,2,"5.61","117.83","2023-05-02","10:11:00","112.22","5.61","4.76"
63,3,1,1,9,"24.78","520.41","2023-05-03","13:40:00","495.63","24.78","4.76"
51,2,2,4,7,"31.99","671.79","2023-05-03","10:19:00","639.80","31.99","4.76"
51,2,2,4,7,"31.99","671.79","2023-05-03","10:19:00","639.80","31.99","4.76"
63,3,1,1,9,"24.78","520.41","2023-05-03","13:40:00","495.63","24.78","4.76"
1,3,1,11,7,"26.14","548.97","2023-05-05","13:08:00","522.83","26.14","4.76"
48,3,1,7,9,"9.00","189.09","2023-05-06","15:47:00","180.09","9.00","4.76"
11,3,1,24,4,"2.90","60.82","2023-05-06","18:07:00","57.92","2.90","4.76"
11,3,1,24,4,"2.90","60.82","2023-05-06","18:07:00","57.92","2.90","4.76"
35,2,1,1,4,"19.88","417.56","2023-05-06","10:42:00","397.68","19.88","4.76"
95,2,3,5,1,"4.49","94.24","2023-05-06","20:05:00","89.75","4.49","4.76"
95,2,3,5,1,"4.49","94.24","2023-05-06","20:05:00","89.75","4.49","4.76"
48,3,1,7,9,"9.00","189.09","2023-05-06","15:47:00","180.09","9.00","4.76"
35,2,1,1,4,"19.88","417.56","2023-05-06","10:42:00","397.68","19.88","4.76"
14,1,1,5,10,"21.60","453.50","2023-05-07","16:48:00","431.90","21.60","4.76"
58,1,1,3,8,"35.84","752.64","2023-05-07","11:28:00","716.80","35.84","4.76"
14,1,1,5,10,"21.60","453.50","2023-05-07","16:48:00","431.90","21.60","4.76"
58,1,1,3,8,"35.84","752.64","2023-05-07","11:28:00","716.80","35.84","4.76"
5,1,1,5,7,"30.21","634.38","2023-05-08","10:37:00","604.17","30.21","4.76"
5,1,1,5,7,"30.21","634.38","2023-05-08","10:37:00","604.17","30.21","4.76"
43,3,2,15,6,"20.74","435.46","2023-05-08","13:03:00","414.72","20.74","4.76"
27,3,2,6,1,"1.68","35.20","2023-05-08","15:31:00","33.52","1.68","4.76"
43,3,2,15,6,"20.74","435.46","2023-05-08","13:03:00","414.72","20.74","4.76"
27,3,2,6,1,"1.68","35.20","2023-05-08","15:31:00","33.52","1.68","4.76"
98,2,2,17,6,"3.74","78.44","2023-05-09","13:11:00","74.70","3.74","4.76"
98,2,2,17,6,"3.74","78.44","2023-05-09","13:11:00","74.70","3.74","4.76"
67,2,1,8,2,"3.35","70.29","2023-05-10","15:43:00","66.94","3.35","4.76"
52,1,2,15,5,"11.15","234.10","2023-05-10","15:10:00","222.95","11.15","4.76"
49,3,3,18,6,"5.68","119.26","2023-05-10","12:45:00","113.58","5.68","4.76"
67,2,1,8,2,"3.35","70.29","2023-05-10","15:43:00","66.94","3.35","4.76"
52,1,2,15,5,"11.15","234.10","2023-05-10","15:10:00","222.95","11.15","4.76"
49,3,3,18,6,"5.68","119.26","2023-05-10","12:45:00","113.58","5.68","4.76"
72,2,2,5,10,"31.06","652.26","2023-05-11","16:19:00","621.20","31.06","4.76"
72,2,2,5,10,"31.06","652.26","2023-05-11","16:19:00","621.20","31.06","4.76"
13,1,1,2,5,"11.74","246.49","2023-05-12","10:25:00","234.75","11.74","4.76"
13,1,1,2,5,"11.74","246.49","2023-05-12","10:25:00","234.75","11.74","4.76"
65,3,2,28,4,"15.15","318.11","2023-05-14","14:35:00","302.96","15.15","4.76"
65,3,2,28,4,"15.15","318.11","2023-05-14","14:35:00","302.96","15.15","4.76"
65,3,2,28,4,"15.15","318.11","2023-05-14","14:35:00","302.96","15.15","4.76"
65,3,2,28,4,"15.15","318.11","2023-05-14","14:35:00","302.96","15.15","4.76"
65,3,2,28,4,"15.15","318.11","2023-05-14","14:35:00","302.96","15.15","4.76"
61,2,3,7,3,"3.71","77.93","2023-05-15","17:47:00","74.22","3.71","4.76"
61,2,3,7,3,"3.71","77.93","2023-05-15","17:47:00","74.22","3.71","4.76"
61,2,3,7,3,"3.71","77.93","2023-05-15","17:47:00","74.22","3.71","4.76"
61,2,3,7,3,"3.71","77.93","2023-05-15","17:47:00","74.22","3.71","4.76"
61,2,3,7,3,"3.71","77.93","2023-05-15","17:47:00","74.22","3.71","4.76"
24,1,1,16,5,"8.64","181.44","2023-05-17","11:15:00","172.80","8.64","4.76"
24,1,1,16,5,"8.64","181.44","2023-05-17","11:15:00","172.80","8.64","4.76"
24,1,1,16,5,"8.64","181.44","2023-05-17","11:15:00","172.80","8.64","4.76"
24,1,1,16,5,"8.64","181.44","2023-05-17","11:15:00","172.80","8.64","4.76"
24,1,1,16,5,"8.64","181.44","2023-05-17","11:15:00","172.80","8.64","4.76"
10,3,3,9,3,"8.23","172.75","2023-05-20","13:27:00","164.52","8.23","4.76"
10,3,3,9,3,"8.23","172.75","2023-05-20","13:27:00","164.52","8.23","4.76"
10,3,3,9,3,"8.23","172.75","2023-05-20","13:27:00","164.52","8.23","4.76"
10,3,3,9,3,"8.23","172.75","2023-05-20","13:27:00","164.52","8.23","4.76"
10,3,3,9,3,"8.23","172.75","2023-05-20","13:27:00","164.52","8.23","4.76"
84,2,3,11,4,"16.07","337.51","2023-05-23","18:45:00","321.44","16.07","4.76"
84,2,3,11,4,"16.07","337.51","2023-05-23","18:45:00","321.44","16.07","4.76"
84,2,3,11,4,"16.07","337.51","2023-05-23","18:45:00","321.44","16.07","4.76"
84,2,3,11,4,"16.07","337.51","2023-05-23","18:45:00","321.44","16.07","4.76"
84,2,3,11,4,"16.07","337.51","2023-05-23","18:45:00","321.44","16.07","4.76"
62,2,1,27,6,"16.72","351.10","2023-05-24","10:55:00","334.38","16.72","4.76"
62,2,1,27,6,"16.72","351.10","2023-05-24","10:55:00","334.38","16.72","4.76"
8,2,1,2,10,"36.78","772.38","2023-05-24","11:38:00","735.60","36.78","4.76"
62,2,1,27,6,"16.72","351.10","2023-05-24","10:55:00","334.38","16.72","4.76"
8,2,1,2,10,"36.78","772.38","2023-05-24","11:38:00","735.60","36.78","4.76"
62,2,1,27,6,"16.72","351.10","2023-05-24","10:55:00","334.38","16.72","4.76"
62,2,1,27,6,"16.72","351.10","2023-05-24","10:55:00","334.38","16.72","4.76"
8,2,1,2,10,"36.78","772.38","2023-05-24","11:38:00","735.60","36.78","4.76"
8,2,1,2,10,"36.78","772.38","2023-05-24","11:38:00","735.60","36.78","4.76"
8,2,1,2,10,"36.78","772.38","2023-05-24","11:38:00","735.60","36.78","4.76"
7,1,1,11,6,"20.65","433.69","2023-05-25","14:36:00","413.04","20.65","4.76"
21,2,1,18,5,"21.51","451.71","2023-05-25","11:24:00","430.20","21.51","4.76"
7,1,1,11,6,"20.65","433.69","2023-05-25","14:36:00","413.04","20.65","4.76"
7,1,1,11,6,"20.65","433.69","2023-05-25","14:36:00","413.04","20.65","4.76"
21,2,1,18,5,"21.51","451.71","2023-05-25","11:24:00","430.20","21.51","4.76"
31,3,3,27,5,"23.53","494.18","2023-05-25","19:39:00","470.65","23.53","4.76"
7,1,1,11,6,"20.65","433.69","2023-05-25","14:36:00","413.04","20.65","4.76"
21,2,1,18,5,"21.51","451.71","2023-05-25","11:24:00","430.20","21.51","4.76"
31,3,3,27,5,"23.53","494.18","2023-05-25","19:39:00","470.65","23.53","4.76"
7,1,1,11,6,"20.65","433.69","2023-05-25","14:36:00","413.04","20.65","4.76"
31,3,3,27,5,"23.53","494.18","2023-05-25","19:39:00","470.65","23.53","4.76"
21,2,1,18,5,"21.51","451.71","2023-05-25","11:24:00","430.20","21.51","4.76"
31,3,3,27,5,"23.53","494.18","2023-05-25","19:39:00","470.65","23.53","4.76"
21,2,1,18,5,"21.51","451.71","2023-05-25","11:24:00","430.20","21.51","4.76"
31,3,3,27,5,"23.53","494.18","2023-05-25","19:39:00","470.65","23.53","4.76"
47,3,3,4,9,"25.51","535.72","2023-05-27","17:24:00","510.21","25.51","4.76"
47,3,3,4,9,"25.51","535.72","2023-05-27","17:24:00","510.21","25.51","4.76"
90,3,2,26,6,"23.10","485.04","2023-05-27","17:55:00","461.94","23.10","4.76"
47,3,3,4,9,"25.51","535.72","2023-05-27","17:24:00","510.21","25.51","4.76"
90,3,2,26,6,"23.10","485.04","2023-05-27","17:55:00","461.94","23.10","4.76"
47,3,3,4,9,"25.51","535.72","2023-05-27","17:24:00","510.21","25.51","4.76"
90,3,2,26,6,"23.10","485.04","2023-05-27","17:55:00","461.94","23.10","4.76"
90,3,2,26,6,"23.10","485.04","2023-05-27","17:55:00","461.94","23.10","4.76"
56,2,2,2,8,"34.39","722.23","2023-05-28","19:01:00","687.84","34.39","4.76"
56,2,2,2,8,"34.39","722.23","2023-05-28","19:01:00","687.84","34.39","4.76"
56,2,2,2,8,"34.39","722.23","2023-05-28","19:01:00","687.84","34.39","4.76"
56,2,2,2,8,"34.39","722.23","2023-05-28","19:01:00","687.84","34.39","4.76"
25,1,1,28,3,"13.29","279.18","2023-06-02","17:36:00","265.89","13.29","4.76"
25,1,1,28,3,"13.29","279.18","2023-06-02","17:36:00","265.89","13.29","4.76"
3,1,3,6,7,"16.22","340.53","2023-06-03","13:23:00","324.31","16.22","4.76"
3,1,3,6,7,"16.22","340.53","2023-06-03","13:23:00","324.31","16.22","4.76"
40,3,2,12,8,"12.05","253.01","2023-06-03","13:01:00","240.96","12.05","4.76"
40,3,2,12,8,"12.05","253.01","2023-06-03","13:01:00","240.96","12.05","4.76"
44,2,2,11,8,"39.48","829.08","2023-06-04","20:39:00","789.60","39.48","4.76"
44,2,2,11,8,"39.48","829.08","2023-06-04","20:39:00","789.60","39.48","4.76"
100,3,2,5,6,"24.81","521.01","2023-06-05","18:14:00","496.20","24.81","4.76"
86,2,1,17,7,"29.07","610.49","2023-06-05","14:31:00","581.42","29.07","4.76"
79,2,1,9,10,"39.16","822.26","2023-06-05","16:24:00","783.10","39.16","4.76"
73,3,1,15,3,"7.28","152.84","2023-06-05","18:17:00","145.56","7.28","4.76"
22,3,1,16,3,"13.20","277.14","2023-06-05","10:40:00","263.94","13.20","4.76"
2,1,3,15,7,"26.14","548.97","2023-06-05","13:08:00","522.83","26.14","4.76"
22,3,1,16,3,"13.20","277.14","2023-06-05","10:40:00","263.94","13.20","4.76"
73,3,1,15,3,"7.28","152.84","2023-06-05","18:17:00","145.56","7.28","4.76"
79,2,1,9,10,"39.16","822.26","2023-06-05","16:24:00","783.10","39.16","4.76"
86,2,1,17,7,"29.07","610.49","2023-06-05","14:31:00","581.42","29.07","4.76"
100,3,2,5,6,"24.81","521.01","2023-06-05","18:14:00","496.20","24.81","4.76"
64,1,3,4,10,"7.91","166.01","2023-06-06","12:27:00","158.10","7.91","4.76"
64,1,3,4,10,"7.91","166.01","2023-06-06","12:27:00","158.10","7.91","4.76"
55,3,1,27,2,"1.62","33.94","2023-06-07","11:49:00","32.32","1.62","4.76"
55,3,1,27,2,"1.62","33.94","2023-06-07","11:49:00","32.32","1.62","4.76"
96,1,1,3,1,"4.86","102.02","2023-06-08","20:38:00","97.16","4.86","4.76"
2,2,2,14,5,"3.82","80.22","2023-06-08","10:29:00","76.40","3.82","4.76"
96,1,1,3,1,"4.86","102.02","2023-06-08","20:38:00","97.16","4.86","4.76"
2,2,2,14,5,"3.82","80.22","2023-06-08","10:29:00","76.40","3.82","4.76"
46,3,2,7,4,"18.79","394.63","2023-06-09","18:00:00","375.84","18.79","4.76"
85,2,2,4,5,"12.23","256.78","2023-06-09","10:17:00","244.55","12.23","4.76"
85,2,2,4,5,"12.23","256.78","2023-06-09","10:17:00","244.55","12.23","4.76"
74,2,2,14,6,"22.77","478.23","2023-06-09","18:21:00","455.46","22.77","4.76"
46,3,2,7,4,"18.79","394.63","2023-06-09","18:00:00","375.84","18.79","4.76"
12,3,2,18,4,"5.10","107.14","2023-06-09","17:03:00","102.04","5.10","4.76"
74,2,2,14,6,"22.77","478.23","2023-06-09","18:21:00","455.46","22.77","4.76"
12,3,2,18,4,"5.10","107.14","2023-06-09","17:03:00","102.04","5.10","4.76"
37,1,1,4,5,"15.66","328.76","2023-06-10","19:15:00","313.10","15.66","4.76"
28,1,3,13,2,"8.77","184.11","2023-06-10","12:17:00","175.34","8.77","4.76"
37,1,1,4,5,"15.66","328.76","2023-06-10","19:15:00","313.10","15.66","4.76"
28,1,3,13,2,"8.77","184.11","2023-06-10","12:17:00","175.34","8.77","4.76"
20,3,1,8,2,"4.03","84.63","2023-06-11","15:30:00","80.60","4.03","4.76"
17,1,3,9,7,"24.13","506.64","2023-06-11","11:03:00","482.51","24.13","4.76"
20,3,1,8,2,"4.03","84.63","2023-06-11","15:30:00","80.60","4.03","4.76"
17,1,3,9,7,"24.13","506.64","2023-06-11","11:03:00","482.51","24.13","4.76"
94,3,3,25,9,"28.96","608.20","2023-06-12","12:09:00","579.24","28.96","4.76"
60,2,2,27,6,"9.18","192.84","2023-06-12","20:36:00","183.66","9.18","4.76"
94,3,3,25,9,"28.96","608.20","2023-06-12","12:09:00","579.24","28.96","4.76"
60,2,2,27,6,"9.18","192.84","2023-06-12","20:36:00","183.66","9.18","4.76"
66,1,2,23,10,"7.94","166.64","2023-06-13","16:40:00","158.70","7.94","4.76"
66,1,2,23,10,"7.94","166.64","2023-06-13","16:40:00","158.70","7.94","4.76"
34,1,3,27,2,"9.66","202.82","2023-06-15","10:12:00","193.16","9.66","4.76"
34,1,3,27,2,"9.66","202.82","2023-06-15","10:12:00","193.16","9.66","4.76"
23,3,3,3,2,"3.32","69.72","2023-06-15","12:20:00","66.40","3.32","4.76"
30,1,2,3,9,"11.20","235.21","2023-06-15","15:36:00","224.01","11.20","4.76"
34,1,3,27,2,"9.66","202.82","2023-06-15","10:12:00","193.16","9.66","4.76"
34,1,3,27,2,"9.66","202.82","2023-06-15","10:12:00","193.16","9.66","4.76"
34,1,3,27,2,"9.66","202.82","2023-06-15","10:12:00","193.16","9.66","4.76"
30,1,2,3,9,"11.20","235.21","2023-06-15","15:36:00","224.01","11.20","4.76"
23,3,3,3,2,"3.32","69.72","2023-06-15","12:20:00","66.40","3.32","4.76"
45,2,2,12,2,"1.54","32.28","2023-06-16","19:47:00","30.74","1.54","4.76"
45,2,2,12,2,"1.54","32.28","2023-06-16","19:47:00","30.74","1.54","4.76"
45,2,2,12,2,"1.54","32.28","2023-06-16","19:47:00","30.74","1.54","4.76"
45,2,2,12,2,"1.54","32.28","2023-06-16","19:47:00","30.74","1.54","4.76"
45,2,2,12,2,"1.54","32.28","2023-06-16","19:47:00","30.74","1.54","4.76"
50,2,1,7,10,"41.32","867.62","2023-06-19","17:08:00","826.30","41.32","4.76"
50,2,1,7,10,"41.32","867.62","2023-06-19","17:08:00","826.30","41.32","4.76"
50,2,1,7,10,"41.32","867.62","2023-06-19","17:08:00","826.30","41.32","4.76"
50,2,1,7,10,"41.32","867.62","2023-06-19","17:08:00","826.30","41.32","4.76"
50,2,1,7,10,"41.32","867.62","2023-06-19","17:08:00","826.30","41.32","4.76"
53,3,1,10,4,"3.57","75.05","2023-06-22","14:42:00","71.48","3.57","4.76"
26,1,3,1,8,"21.04","441.76","2023-06-22","19:20:00","420.72","21.04","4.76"
53,3,1,10,4,"3.57","75.05","2023-06-22","14:42:00","71.48","3.57","4.76"
53,3,1,10,4,"3.57","75.05","2023-06-22","14:42:00","71.48","3.57","4.76"
26,1,3,1,8,"21.04","441.76","2023-06-22","19:20:00","420.72","21.04","4.76"
53,3,1,10,4,"3.57","75.05","2023-06-22","14:42:00","71.48","3.57","4.76"
26,1,3,1,8,"21.04","441.76","2023-06-22","19:20:00","420.72","21.04","4.76"
26,1,3,1,8,"21.04","441.76","2023-06-22","19:20:00","420.72","21.04","4.76"
99,1,1,6,3,"7.91","166.16","2023-06-23","10:16:00","158.25","7.91","4.76"
99,1,1,6,3,"7.91","166.16","2023-06-23","10:16:00","158.25","7.91","4.76"
39,2,1,22,8,"21.97","461.33","2023-06-23","13:24:00","439.36","21.97","4.76"
39,2,1,22,8,"21.97","461.33","2023-06-23","13:24:00","439.36","21.97","4.76"
99,1,1,6,3,"7.91","166.16","2023-06-23","10:16:00","158.25","7.91","4.76"
99,1,1,6,3,"7.91","166.16","2023-06-23","10:16:00","158.25","7.91","4.76"
39,2,1,22,8,"21.97","461.33","2023-06-23","13:24:00","439.36","21.97","4.76"
39,2,1,22,8,"21.97","461.33","2023-06-23","13:24:00","439.36","21.97","4.76"
87,2,2,21,5,"19.13","401.73","2023-06-25","10:23:00","382.60","19.13","4.76"
87,2,2,21,5,"19.13","401.73","2023-06-25","10:23:00","382.60","19.13","4.76"
6,2,1,6,7,"29.89","627.62","2023-06-25","18:30:00","597.73","29.89","4.76"
87,2,2,21,5,"19.13","401.73","2023-06-25","10:23:00","382.60","19.13","4.76"
6,2,1,6,7,"29.89","627.62","2023-06-25","18:30:00","597.73","29.89","4.76"
6,2,1,6,7,"29.89","627.62","2023-06-25","18:30:00","597.73","29.89","4.76"
87,2,2,21,5,"19.13","401.73","2023-06-25","10:23:00","382.60","19.13","4.76"
6,2,1,6,7,"29.89","627.62","2023-06-25","18:30:00","597.73","29.89","4.76"
88,1,3,12,7,"17.28","362.94","2023-06-27","20:35:00","345.66","17.28","4.76"
57,1,2,23,2,"4.43","93.11","2023-06-27","11:26:00","88.68","4.43","4.76"
88,1,3,12,7,"17.28","362.94","2023-06-27","20:35:00","345.66","17.28","4.76"
88,1,3,12,7,"17.28","362.94","2023-06-27","20:35:00","345.66","17.28","4.76"
57,1,2,23,2,"4.43","93.11","2023-06-27","11:26:00","88.68","4.43","4.76"
57,1,2,23,2,"4.43","93.11","2023-06-27","11:26:00","88.68","4.43","4.76"
88,1,3,12,7,"17.28","362.94","2023-06-27","20:35:00","345.66","17.28","4.76"
57,1,2,23,2,"4.43","93.11","2023-06-27","11:26:00","88.68","4.43","4.76"
15,1,2,8,10,"35.69","749.49","2023-06-29","19:21:00","713.80","35.69","4.76"
15,1,2,8,10,"35.69","749.49","2023-06-29","19:21:00","713.80","35.69","4.76"
97,3,1,16,10,"43.94","922.64","2023-06-29","10:25:00","878.70","43.94","4.76"
15,1,2,8,10,"35.69","749.49","2023-06-29","19:21:00","713.80","35.69","4.76"
97,3,1,16,10,"43.94","922.64","2023-06-29","10:25:00","878.70","43.94","4.76"
97,3,1,16,10,"43.94","922.64","2023-06-29","10:25:00","878.70","43.94","4.76"
15,1,2,8,10,"35.69","749.49","2023-06-29","19:21:00","713.80","35.69","4.76"
97,3,1,16,10,"43.94","922.64","2023-06-29","10:25:00","878.70","43.94","4.76"
18,1,3,27,6,"21.78","457.44","2023-07-01","10:39:00","435.66","21.78","4.76"
18,1,3,27,6,"21.78","457.44","2023-07-01","10:39:00","435.66","21.78","4.76"
18,1,3,27,6,"21.78","457.44","2023-07-01","10:39:00","435.66","21.78","4.76"
18,1,3,27,6,"21.78","457.44","2023-07-01","10:39:00","435.66","21.78","4.76"
89,1,2,5,1,"2.12","44.59","2023-07-02","16:57:00","42.47","2.12","4.76"
89,1,2,5,1,"2.12","44.59","2023-07-02","16:57:00","42.47","2.12","4.76"
89,1,2,5,1,"2.12","44.59","2023-07-02","16:57:00","42.47","2.12","4.76"
89,1,2,5,1,"2.12","44.59","2023-07-02","16:57:00","42.47","2.12","4.76"
1,1,1,11,7,"26.14","548.97","2023-07-05","13:08:00","522.83","26.14","4.76"
1,1,1,11,7,"26.14","548.97","2023-07-05","13:08:00","522.83","26.14","4.76"
1,1,1,11,7,"26.14","548.97","2023-07-05","13:08:00","522.83","26.14","4.76"
1,1,1,11,7,"26.14","548.97","2023-07-05","13:08:00","522.83","26.14","4.76"
1,1,1,11,7,"26.14","548.97","2023-07-05","13:08:00","522.83","26.14","4.76"
1,3,1,11,7,"26.14","548.97","2023-07-05","13:08:00","522.83","26.14","4.76"
71,2,3,3,10,"44.74","939.54","2023-07-06","12:46:00","894.80","44.74","4.76"
71,2,3,3,10,"44.74","939.54","2023-07-06","12:46:00","894.80","44.74","4.76"
